trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3966,False,"{'a': 0.1, 'e': 0.01891151424709583}",20,14,12.168177016746165,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3967,False,"{'a': 0.1, 'e': 0.018892602732848734}",25,13,-20.475273167552455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3968,False,"{'a': 0.1, 'e': 0.018873710130115885}",30,13,29.060726726118187,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3969,False,"{'a': 0.1, 'e': 0.01885483641998577}",20,13,11.81590641666476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3970,False,"{'a': 0.1, 'e': 0.018835981583565784}",25,10,23.919806994222473,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3971,False,"{'a': 0.1, 'e': 0.018817145601982218}",20,3,32.80417865965099,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3972,False,"{'a': 0.1, 'e': 0.018798328456380235}",20,13,11.835129850923115,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3973,False,"{'a': 0.1, 'e': 0.018779530127923858}",20,12,15.866739793717555,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3974,False,"{'a': 0.1, 'e': 0.018760750597795934}",20,6,24.232584368688194,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3975,False,"{'a': 0.1, 'e': 0.018741989847198135}",20,14,13.295627788038965,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3976,False,"{'a': 0.1, 'e': 0.01872324785735094}",20,6,27.19276351491668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3977,False,"{'a': 0.1, 'e': 0.018704524609493588}",20,11,19.361068512522998,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3978,False,"{'a': 0.1, 'e': 0.018685820084884095}",30,16,23.899881760817504,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3979,False,"{'a': 0.1, 'e': 0.01866713426479921}",30,4,44.13126004369215,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3980,False,"{'a': 0.1, 'e': 0.01864846713053441}",25,15,17.517367600112593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3981,False,"{'a': 0.1, 'e': 0.018629818663403876}",20,0,27.68127932377984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3982,False,"{'a': 0.1, 'e': 0.018611188844740473}",25,16,16.87502128703114,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3983,False,"{'a': 0.1, 'e': 0.018592577655895733}",20,16,6.377059913114064,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3984,False,"{'a': 0.1, 'e': 0.018573985078239836}",25,14,20.88914040055745,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3985,False,"{'a': 0.1, 'e': 0.018555411093161597}",25,14,21.20718611657924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3986,False,"{'a': 0.1, 'e': 0.018536855682068434}",20,11,10.066350582747692,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
3987,False,"{'a': 0.1, 'e': 0.018518318826386368}",30,14,29.32181328497804,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3988,False,"{'a': 0.1, 'e': 0.01849980050755998}",30,17,25.827865121067216,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3989,False,"{'a': 0.1, 'e': 0.01848130070705242}",25,8,34.30277942459663,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3990,False,"{'a': 0.1, 'e': 0.01846281940634537}",20,15,10.139013804439415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3991,False,"{'a': 0.1, 'e': 0.018444356586939024}",20,3,29.498482542484453,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3992,False,"{'a': 0.1, 'e': 0.018425912230352084}",25,11,25.789767366572377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3993,False,"{'a': 0.1, 'e': 0.01840748631812173}",20,15,-30.47177719534138,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
3994,False,"{'a': 0.1, 'e': 0.01838907883180361}",20,12,14.016461513696424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3995,False,"{'a': 0.1, 'e': 0.018370689752971806}",25,13,21.92723548335656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3996,False,"{'a': 0.1, 'e': 0.018352319063218835}",25,12,27.396834008103124,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3997,False,"{'a': 0.1, 'e': 0.018333966744155616}",30,22,13.789387072485466,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3998,False,"{'a': 0.1, 'e': 0.01831563277741146}",30,15,23.99569891037019,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3999,False,"{'a': 0.1, 'e': 0.018297317144634048}",20,6,25.286003221368265,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4000,False,"{'a': 0.1, 'e': 0.018279019827489414}",20,13,14.417925489628695,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4001,False,"{'a': 0.1, 'e': 0.018260740807661924}",20,4,-10.713677118609468,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
4002,False,"{'a': 0.1, 'e': 0.018242480066854264}",20,0,28.32065664362784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4003,False,"{'a': 0.1, 'e': 0.018224237586787408}",20,9,19.350738623393863,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4004,False,"{'a': 0.1, 'e': 0.01820601334920062}",30,4,43.250371163537565,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
4005,False,"{'a': 0.1, 'e': 0.01818780733585142}",30,16,24.041394829707066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4006,False,"{'a': 0.1, 'e': 0.01816961952851557}",25,10,23.938961093378033,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4007,False,"{'a': 0.1, 'e': 0.018151449908987052}",25,10,21.89999163631046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4008,False,"{'a': 0.1, 'e': 0.018133298459078066}",20,9,18.37778307538146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4009,False,"{'a': 0.1, 'e': 0.01811516516061899}",20,12,16.5838392858658,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4010,False,"{'a': 0.1, 'e': 0.01809704999545837}",25,12,8.524875203888755,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
4011,False,"{'a': 0.1, 'e': 0.01807895294546291}",30,12,-3.5577713039206915,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
4012,False,"{'a': 0.1, 'e': 0.01806087399251745}",30,0,48.63854838086007,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
4013,False,"{'a': 0.1, 'e': 0.01804281311852493}",25,14,21.896119410563422,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4014,False,"{'a': 0.1, 'e': 0.018024770305406404}",35,23,20.79751877444215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4015,False,"{'a': 0.1, 'e': 0.018006745535101}",20,11,15.51054846571069,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4016,False,"{'a': 0.1, 'e': 0.0179887387895659}",30,18,23.845161099656973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4017,False,"{'a': 0.1, 'e': 0.01797075005077633}",30,17,24.513062196728377,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4018,False,"{'a': 0.1, 'e': 0.017952779300725554}",25,14,19.795419244035457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4019,False,"{'a': 0.1, 'e': 0.01793482652142483}",25,15,19.417961479466097,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4020,False,"{'a': 0.1, 'e': 0.017916891694903406}",20,0,-20.65258800746921,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
4021,False,"{'a': 0.1, 'e': 0.0178989748032085}",20,0,25.747084189572444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4022,False,"{'a': 0.1, 'e': 0.017881075828405292}",30,10,36.477777862001815,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4023,False,"{'a': 0.1, 'e': 0.01786319475257689}",20,9,20.6886232960045,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4024,False,"{'a': 0.1, 'e': 0.01784533155782431}",20,12,15.27935379364579,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4025,False,"{'a': 0.1, 'e': 0.017827486226266488}",25,9,27.950757502680453,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4026,False,"{'a': 0.1, 'e': 0.01780965874004022}",35,14,38.28693897488386,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4027,False,"{'a': 0.1, 'e': 0.01779184908130018}",25,12,26.095223909946622,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4028,False,"{'a': 0.1, 'e': 0.01777405723221888}",20,6,26.458793597077243,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4029,False,"{'a': 0.1, 'e': 0.017756283174986662}",20,0,30.83221219042909,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4030,False,"{'a': 0.1, 'e': 0.017738526891811674}",20,7,25.67570209652728,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4031,False,"{'a': 0.1, 'e': 0.017720788364919863}",25,15,-3.839168128638927,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
4032,False,"{'a': 0.1, 'e': 0.017703067576554942}",30,21,20.377588382640223,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4033,False,"{'a': 0.1, 'e': 0.01768536450897839}",25,16,19.064809695196182,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4034,False,"{'a': 0.1, 'e': 0.01766767914446941}",30,14,31.74070400270971,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4035,False,"{'a': 0.1, 'e': 0.01765001146532494}",20,7,23.638712693032797,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4036,False,"{'a': 0.1, 'e': 0.017632361453859616}",20,6,29.307938875410215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4037,False,"{'a': 0.1, 'e': 0.017614729092405756}",20,6,23.97490646082505,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4038,False,"{'a': 0.1, 'e': 0.01759711436331335}",25,17,14.5986298296664,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4039,False,"{'a': 0.1, 'e': 0.017579517248950037}",20,10,21.450954959043308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4040,False,"{'a': 0.1, 'e': 0.017561937731701085}",25,17,17.41025432426565,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4041,False,"{'a': 0.1, 'e': 0.017544375793969384}",25,20,9.350660842951113,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4042,False,"{'a': 0.1, 'e': 0.017526831418175414}",25,10,31.000751681986642,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4043,False,"{'a': 0.1, 'e': 0.01750930458675724}",30,12,10.033437164537734,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
4044,False,"{'a': 0.1, 'e': 0.017491795282170482}",20,7,23.899132457261942,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4045,False,"{'a': 0.1, 'e': 0.01747430348688831}",30,12,33.83609664932857,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4046,False,"{'a': 0.1, 'e': 0.017456829183401423}",20,11,16.209992541207846,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4047,False,"{'a': 0.1, 'e': 0.01743937235421802}",35,18,33.396124337054566,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4048,False,"{'a': 0.1, 'e': 0.017421932981863803}",20,5,24.225747387702754,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4049,False,"{'a': 0.1, 'e': 0.01740451104888194}",20,7,24.880416750162382,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4050,False,"{'a': 0.1, 'e': 0.01738710653783306}",25,19,9.879619195155193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4051,False,"{'a': 0.1, 'e': 0.017369719431295224}",20,11,18.885796060555432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4052,False,"{'a': 0.1, 'e': 0.017352349711863932}",25,15,20.459867995710162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4053,False,"{'a': 0.1, 'e': 0.017334997362152067}",20,2,28.957812463317715,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4054,False,"{'a': 0.1, 'e': 0.017317662364789915}",20,7,23.392372386589503,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4055,False,"{'a': 0.1, 'e': 0.017300344702425124}",20,11,17.90193440377299,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4056,False,"{'a': 0.1, 'e': 0.0172830443577227}",25,17,15.430778864784344,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4057,False,"{'a': 0.1, 'e': 0.017265761313364977}",25,17,14.671195027155601,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4058,False,"{'a': 0.1, 'e': 0.017248495552051612}",30,16,25.030638982746154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4059,False,"{'a': 0.1, 'e': 0.01723124705649956}",30,0,48.65806665145133,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
4060,False,"{'a': 0.1, 'e': 0.01721401580944306}",30,13,30.54668709516911,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4061,False,"{'a': 0.1, 'e': 0.01719680179363362}",20,4,24.03512033909826,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4062,False,"{'a': 0.1, 'e': 0.017179604991839983}",25,15,17.797357478683157,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4063,False,"{'a': 0.1, 'e': 0.017162425386848142}",25,11,25.399664926639304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4064,False,"{'a': 0.1, 'e': 0.017145262961461294}",25,13,23.17455620444839,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4065,False,"{'a': 0.1, 'e': 0.017128117698499833}",25,20,11.853978554736807,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4066,False,"{'a': 0.1, 'e': 0.017110989580801334}",25,16,17.50471125937711,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4067,False,"{'a': 0.1, 'e': 0.017093878591220534}",30,21,14.111777154614979,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4068,False,"{'a': 0.1, 'e': 0.01707678471262931}",20,15,10.811818905470034,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4069,False,"{'a': 0.1, 'e': 0.017059707927916685}",25,8,33.66491214435088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4070,False,"{'a': 0.1, 'e': 0.017042648219988767}",20,6,28.203001679087606,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4071,False,"{'a': 0.1, 'e': 0.017025605571768777}",20,14,11.923191884940568,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4072,False,"{'a': 0.1, 'e': 0.017008579966197007}",20,13,15.20416237456147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4073,False,"{'a': 0.1, 'e': 0.01699157138623081}",20,0,19.483860688877545,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
4074,False,"{'a': 0.1, 'e': 0.01697457981484458}",25,13,21.190385312785047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4075,False,"{'a': 0.1, 'e': 0.016957605235029736}",20,8,20.533632395431237,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4076,False,"{'a': 0.1, 'e': 0.016940647629794706}",30,21,18.604707463831822,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4077,False,"{'a': 0.1, 'e': 0.016923706982164912}",20,8,21.24025826962344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4078,False,"{'a': 0.1, 'e': 0.016906783275182746}",35,23,26.525119262761642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4079,False,"{'a': 0.1, 'e': 0.016889876491907565}",20,10,4.367668798293029,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4080,False,"{'a': 0.1, 'e': 0.016872986615415655}",20,11,14.808911823249005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4081,False,"{'a': 0.1, 'e': 0.01685611362880024}",25,0,24.74000614645385,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4082,False,"{'a': 0.1, 'e': 0.01683925751517144}",25,14,18.32868248936712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4083,False,"{'a': 0.1, 'e': 0.01682241825765627}",20,8,23.711675190031478,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4084,False,"{'a': 0.1, 'e': 0.016805595839398613}",20,9,23.90112412934187,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4085,False,"{'a': 0.1, 'e': 0.016788790243559216}",25,3,34.249144112300264,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4086,False,"{'a': 0.1, 'e': 0.016772001453315654}",25,13,24.73151472449064,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4087,False,"{'a': 0.1, 'e': 0.01675522945186234}",20,12,15.055341425010427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4088,False,"{'a': 0.1, 'e': 0.01673847422241048}",25,18,14.857915607615165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4089,False,"{'a': 0.1, 'e': 0.016721735748188065}",25,19,10.831695284646425,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4090,False,"{'a': 0.1, 'e': 0.01670501401243988}",20,10,16.978621572068416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4091,False,"{'a': 0.1, 'e': 0.01668830899842744}",20,6,21.813988388047264,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4092,False,"{'a': 0.1, 'e': 0.016671620689429012}",20,12,13.79802485433379,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4093,False,"{'a': 0.1, 'e': 0.016654949068739582}",20,11,18.300185402734805,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4094,False,"{'a': 0.1, 'e': 0.016638294119670844}",25,0,35.142031079358674,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4095,False,"{'a': 0.1, 'e': 0.01662165582555117}",30,16,25.932448502294285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4096,False,"{'a': 0.1, 'e': 0.01660503416972562}",25,12,20.20757152559954,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4097,False,"{'a': 0.1, 'e': 0.016588429135555895}",20,3,28.503994490604345,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4098,False,"{'a': 0.1, 'e': 0.01657184070642034}",20,13,12.956501201253602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4099,False,"{'a': 0.1, 'e': 0.01655526886571392}",20,3,26.449493722127237,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4100,False,"{'a': 0.1, 'e': 0.016538713596848206}",20,13,12.870607163263944,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4101,False,"{'a': 0.1, 'e': 0.016522174883251358}",25,16,16.492473713574306,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4102,False,"{'a': 0.1, 'e': 0.016505652708368106}",20,10,4.1276731659015,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4103,False,"{'a': 0.1, 'e': 0.016489147055659736}",30,16,26.57766387904121,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4104,False,"{'a': 0.1, 'e': 0.016472657908604076}",25,13,25.045442845348617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4105,False,"{'a': 0.1, 'e': 0.016456185250695473}",35,22,25.967965463573332,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4106,False,"{'a': 0.1, 'e': 0.016439729065444778}",30,16,28.1599704405497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4107,False,"{'a': 0.1, 'e': 0.01642328933637933}",25,17,16.415533720329208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4108,False,"{'a': 0.1, 'e': 0.016406866047042952}",30,17,23.492434028186445,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4109,False,"{'a': 0.1, 'e': 0.01639045918099591}",20,2,30.013037806249862,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4110,False,"{'a': 0.1, 'e': 0.016374068721814915}",25,9,31.73147896748492,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4111,False,"{'a': 0.1, 'e': 0.0163576946530931}",20,13,11.441310602517179,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4112,False,"{'a': 0.1, 'e': 0.016341336958440006}",25,15,14.854399792268731,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4113,False,"{'a': 0.1, 'e': 0.016324995621481566}",25,0,42.07726273527318,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4114,False,"{'a': 0.1, 'e': 0.016308670625860083}",20,11,17.20303107822365,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4115,False,"{'a': 0.1, 'e': 0.016292361955234223}",35,0,54.31946415401622,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
4116,False,"{'a': 0.1, 'e': 0.01627606959327899}",20,8,24.953356301820698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4117,False,"{'a': 0.1, 'e': 0.01625979352368571}",25,16,16.12400105797758,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4118,False,"{'a': 0.1, 'e': 0.016243533730162026}",20,7,8.10564114313364,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
4119,False,"{'a': 0.1, 'e': 0.016227290196431862}",20,2,30.852578988088357,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4120,False,"{'a': 0.1, 'e': 0.016211062906235432}",25,1,39.395648870633025,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4121,False,"{'a': 0.1, 'e': 0.016194851843329198}",20,2,26.27536120179729,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4122,False,"{'a': 0.1, 'e': 0.01617865699148587}",30,12,38.71628160828124,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4123,False,"{'a': 0.1, 'e': 0.01616247833449438}",20,15,8.910417437640325,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4124,False,"{'a': 0.1, 'e': 0.016146315856159887}",25,1,40.986343515709166,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4125,False,"{'a': 0.1, 'e': 0.01613016954030373}",20,0,34.265517781762014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4126,False,"{'a': 0.1, 'e': 0.016114039370763424}",20,5,28.548547662802868,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4127,False,"{'a': 0.1, 'e': 0.01609792533139266}",25,17,17.06544626891877,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4128,False,"{'a': 0.1, 'e': 0.016081827406061268}",30,12,32.858564063319434,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4129,False,"{'a': 0.1, 'e': 0.016065745578655206}",30,13,29.598966082836323,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4130,False,"{'a': 0.1, 'e': 0.01604967983307655}",20,3,31.33585583566359,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4131,False,"{'a': 0.1, 'e': 0.016033630153243474}",30,20,20.44070666090118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4132,False,"{'a': 0.1, 'e': 0.01601759652309023}",25,10,30.510105227481894,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4133,False,"{'a': 0.1, 'e': 0.01600157892656714}",20,6,23.21997954228766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4134,False,"{'a': 0.1, 'e': 0.015985577347640573}",20,10,16.967640930681938,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4135,False,"{'a': 0.1, 'e': 0.015969591770292932}",25,14,18.467128915225572,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4136,False,"{'a': 0.1, 'e': 0.01595362217852264}",20,10,18.636331718651974,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4137,False,"{'a': 0.1, 'e': 0.01593766855634412}",20,12,19.595358401884106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4138,False,"{'a': 0.1, 'e': 0.015921730887787772}",25,9,26.662517823275483,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4139,False,"{'a': 0.1, 'e': 0.015905809156899986}",20,12,16.268592600450216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4140,False,"{'a': 0.1, 'e': 0.015889903347743085}",25,15,24.891966439141896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4141,False,"{'a': 0.1, 'e': 0.015874013444395343}",25,13,25.498213499651225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4142,False,"{'a': 0.1, 'e': 0.015858139430950945}",25,11,23.864801069304967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4143,False,"{'a': 0.1, 'e': 0.015842281291519995}",20,6,25.26861521723763,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4144,False,"{'a': 0.1, 'e': 0.015826439010228475}",25,12,22.23093343236991,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4145,False,"{'a': 0.1, 'e': 0.015810612571218248}",30,16,24.69640075154019,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4146,False,"{'a': 0.1, 'e': 0.01579480195864703}",30,13,32.511747140124676,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4147,False,"{'a': 0.1, 'e': 0.015779007156688382}",20,10,18.144305335928106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4148,False,"{'a': 0.1, 'e': 0.015763228149531693}",20,12,15.277792728194314,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
